,Date,Adj Close
102,102,25.792441097388217
103,103,25.758229544588595
104,104,26.06960416927171
105,105,25.827236393442803
106,106,25.843460097961973
107,107,25.71063132135929
108,108,25.414354182639126
109,109,25.526080528478005
110,110,24.882849788075735
111,111,24.75625412028437
112,112,24.69980095262995
113,113,24.611541096416413
114,114,24.776869805341008
115,115,25.110444712768672
116,116,25.224824363469505
117,117,24.903386106463696
118,118,25.448978500370863
119,119,26.304673925594575
120,120,26.38780331429682
121,121,26.480525974918887
122,122,26.104899122728582
123,123,26.24927878826366
124,124,26.79081332442277
125,125,26.656962691296275
126,126,26.97385250423902
127,127,26.95544686589905
128,128,26.46438458524174
129,129,26.443770637673737
130,130,26.063116417136605
131,131,26.594718691105296
132,132,26.202124347512754
133,133,25.97751593648093
134,134,25.747249409829518
135,135,25.91680629556361
136,136,25.9265552617419
137,137,26.236751596784273
138,138,26.46317477272452
139,139,26.196138199157236
140,140,26.054776705541933
141,141,26.359306210805542
142,142,27.184905964995597
143,143,27.094720666743353
144,144,27.459898379773684
145,145,27.324321771169906
146,146,26.93233182962617
147,147,26.589054200794564
148,148,26.286359033089383
149,149,26.00368221270958
150,150,26.08140673027991
151,151,26.039880819339064
152,152,26.00197622216578
153,153,25.969547260837334
154,154,25.907591164570558
155,155,25.538278879897046
156,156,25.6253213987673
157,157,25.243230396895893
158,158,24.81918311833615
159,159,25.21674414057763
160,160,24.91448716601087
161,161,24.93873940567058
162,162,24.606432103941756
163,163,24.920356936990427
164,164,25.274659640607467
165,165,25.401843614423875
166,166,25.593195565273632
167,167,25.446525074434795
168,168,25.491148737656022
169,169,25.781809869937366
170,170,25.204512863859815
171,171,25.387918526345665
172,172,24.893883579933323
173,173,24.835799645729896
174,174,24.713677244604618
175,175,24.38940752921168
176,176,23.958030518503268
177,177,24.1350402094721
178,178,24.309742852679097
179,179,24.538127483599276
180,180,24.798598572911153
181,181,24.968936575344
182,182,24.55803074563491
183,183,24.532387922585905
184,184,24.208225141585256
185,185,24.332981429424706
186,186,24.474546736798867
187,187,24.081737910523113
188,188,24.284618112464425
189,189,24.3863632125226
190,190,24.36865961363919
191,191,24.374578814912745
192,192,24.089777697823212
193,193,24.216524309183942
194,194,24.580331927245155
195,195,24.34858897795244
196,196,24.259629097698202
197,197,24.060478350002082
198,198,24.360851786291892
199,199,24.35265195274101
200,200,24.325490162799998
201,201,24.483038244260744
202,202,23.99337287514148
203,203,24.133989727972
204,204,24.19737408105862
205,205,23.843497160666043
206,206,24.26839924215178
207,207,24.429202075433807
208,208,24.37406690140873
209,209,24.094203105316765
210,210,24.03558428359551
211,211,24.39278088817958
212,212,24.93031734267461
213,213,25.032776441587398
214,214,25.026290234865897
215,215,24.801714323235178
216,216,24.796145423621535
217,217,24.502656008247925
218,218,24.3803707553303
219,219,24.93655318511895
220,220,25.321365825240402
221,221,25.520866589849057
222,222,25.063471843179848
223,223,24.782111686982404
224,224,24.614203732229285
225,225,25.086982334172003
226,226,25.61388296839049
227,227,25.847721510685062
228,228,25.655986374230256
229,229,25.589644665968535
230,230,25.57035152695863
231,231,25.492309189176417
232,232,25.420575652159254
233,233,25.265883264264165
234,234,25.22147253405194
235,235,25.334347037571998
236,236,25.300737187810693
237,237,25.168072876109242
238,238,25.180285186935272
239,239,25.02433633841801
240,240,25.27692445263554
241,241,25.466952261525762
242,242,25.6678646326924
243,243,25.917671140548393
244,244,26.10511946147822
245,245,26.295370844798647
246,246,25.946521664552407
247,247,26.29053440331672
248,248,26.765322900413913
249,249,26.128195322750752
250,250,26.51953958320323
251,251,26.431099023399664
252,252,26.426820264674372
253,253,26.464051885879737
254,254,26.183301113019148
255,255,26.443915316042656
256,256,26.401212613243086
257,257,26.761511973168847
258,258,27.35181825398992
259,259,27.100114737078798
260,260,27.260547738746528
261,261,27.413371579942755
262,262,27.56401108847142
263,263,27.439562423356485
264,264,27.081446845335655
265,265,27.104368257746476
266,266,27.108786593522293
267,267,26.82367802093218
268,268,26.870097718245887
269,269,27.072077916805952
270,270,26.88884728797014
271,271,26.505346049982045
272,272,26.348460968139886
273,273,26.149489463858156
274,274,26.122208780500607
275,275,26.0290075961822
276,276,26.162601075828462
277,277,25.95133469237577
278,278,25.77644335426693
279,279,25.938830375053055
280,280,25.582671333406065
281,281,25.208644348331756
282,282,24.650621823680417
283,283,24.67494300756341
284,284,24.465218362841473
285,285,23.9017618751005
286,286,23.381344513120684
287,287,23.338021192035285
288,288,23.09063381230475
289,289,22.593712129035072
290,290,22.314250698057492
291,291,22.236660438460103
292,292,22.2350643044551
293,293,22.284253793359323
294,294,22.120555078867003
295,295,22.185634226837518
296,296,22.35078002572403
297,297,22.45769256098533
298,298,22.3082659862799
299,299,22.48797470840787
300,300,22.523116206024064
301,301,22.385767058341376
302,302,22.403297221505927
303,303,22.217115045364192
304,304,23.001679770038972
305,305,23.20676400244891
306,306,23.33484561355877
307,307,23.37048797602317
308,308,23.513531823050187
309,309,23.510078735209525
310,310,23.113990966861174
311,311,23.114686856791604
312,312,23.141976718715515
313,313,22.92687345008318
314,314,23.009824553231958
315,315,23.271042422055803
316,316,23.12677485298944
317,317,23.23295483243544
318,318,23.515150884145825
319,319,23.64191917418359
320,320,23.672223391222495
321,321,23.740510794498434
322,322,23.689360322887186
323,323,23.620280513392427
324,324,23.38454968446012
325,325,23.219869746688236
326,326,22.913909937742744
327,327,22.71205085217294
328,328,22.86977696217828
329,329,22.791909937304517
330,330,22.70847077356994
331,331,22.783961344932894
332,332,23.118397568411577
333,333,23.300639056786267
334,334,23.078413880038035
335,335,23.4650934751306
336,336,23.063648599567898
337,337,22.774670120321083
338,338,22.573666766860608
339,339,22.250676370874146
340,340,22.232879968921875
341,341,22.330311865471337
342,342,22.182244324273622
343,343,22.192404520925347
344,344,22.33160744813157
345,345,22.076500256333293
346,346,22.30729357512087
347,347,22.364477339901622
348,348,22.304488064667726
349,349,22.342496224043767
350,350,22.488885575634118
351,351,22.57149897958558
352,352,22.72276100014509
353,353,22.6692336154581
354,354,22.575406516805245
355,355,23.03724018392739
356,356,22.984109221271094
357,357,22.521425038939746
358,358,22.401325859254914
359,359,22.37984451271585
360,360,22.116996847760706
361,361,22.049278897383502
362,362,22.04535557189269
363,363,22.20570164544441
364,364,22.421062303393235
365,365,22.83008985524249
366,366,22.433503026691096
367,367,22.349179034449325
368,368,22.308862791558145
369,369,22.058096520367187
370,370,21.866221653759037
371,371,21.769172869906377
372,372,21.742973435395033
373,373,21.864322091629415
374,374,21.865512297518674
375,375,21.803809279656075
376,376,21.673749131044005
377,377,21.860493994650625
378,378,21.71934480940685
379,379,22.104223379027815
380,380,22.178157898752215
381,381,22.13028043554543
382,382,21.708877933048914
383,383,21.66690508119596
384,384,21.73592803386963
385,385,21.574321825820064
386,386,21.657008409755083
387,387,21.528112902581224
388,388,21.244037102052616
389,389,20.865260046557978
390,390,20.674159589000297
391,391,20.782386853897663
392,392,21.082901351533884
393,393,21.368294409111364
394,394,21.418629147913805
395,395,21.340250520253132
396,396,21.604816226645877
397,397,21.283181478750485
398,398,21.28559045644124
399,399,21.255296913494906
400,400,21.169590755113564
401,401,20.997550057969057
402,402,21.220328444276145
403,403,21.356504664687513
404,404,21.370868738058043
405,405,21.709550563000594
406,406,21.481654221328203
407,407,21.153339522900282
408,408,20.781394159387524
409,409,20.904156140480474
410,410,20.776723306512714
411,411,20.725395345790602
412,412,20.802233322283243
413,413,20.869238469933947
414,414,20.83536222154479
415,415,20.69950485521359
416,416,20.495573783896567
417,417,20.53803906679709
418,418,20.822072534087347
419,419,20.541286474732043
420,420,20.333370621513644
421,421,20.27229127380202
422,422,20.398798295466126
423,423,20.514388417738957
424,424,20.443001047404092
425,425,20.24829619599633
426,426,20.160408840932508
427,427,20.139855050576212
428,428,20.492552682830816
429,429,20.32620379986975
430,430,20.02605276153756
431,431,20.064203017494474
432,432,20.255270203847406
433,433,20.027335153112166
434,434,19.74966243724593
435,435,19.910954041919595
436,436,19.75158513318559
437,437,19.61192446563734
438,438,19.324373484173304
439,439,19.32562059725039
440,440,19.155759884556616
441,441,19.49200956025955
442,442,19.673992350926756
443,443,19.8396774360597
444,444,19.69142103779369
445,445,19.50373900466908
446,446,19.537435070104113
447,447,18.94483463924022
448,448,18.84163635867308
449,449,19.001010974143142
450,450,18.95564588932509
451,451,19.03560080793615
452,452,18.77019829088361
453,453,18.578955560727948
454,454,18.76579727329253
455,455,18.82488496121372
456,456,18.724852728769662
457,457,18.810111327687686
458,458,18.647530218164714
459,459,18.902552370324397
460,460,18.719990988238894
461,461,18.680032147903987
462,462,18.655078659899676
463,463,18.395290737967773
464,464,18.418103502472146
465,465,18.82147136908584
466,466,18.93958037581319
467,467,19.11534700122623
468,468,19.448061817500886
469,469,19.234490009139577
470,470,19.287383450237805
471,471,19.47152463725863
472,472,19.53759445706753
473,473,19.23949651345259
474,474,19.087919717940625
475,475,19.231066504461648
476,476,19.238542128807996
477,477,18.988495235156694
478,478,19.074425601450127
479,479,19.008485214331998
480,480,18.731349582063427
481,481,18.71770206857176
482,482,18.76546746619807
483,483,18.924281448643665
484,484,18.54744488909093
485,485,18.689406657109565
486,486,18.94115075331852
487,487,18.73251186227598
488,488,18.640583816350574
489,489,18.580511966944915
490,490,18.436788716243132
491,491,18.726851786789283
492,492,18.843843567252772
493,493,18.81987344935617
494,494,18.861410237587474
495,495,18.89728328146083
496,496,18.93294728110909
497,497,18.545575734280238
498,498,18.296127888764417
499,499,18.352191860983044
500,500,18.26164105679361
501,501,18.34221886696545
502,502,18.59935284723047
503,503,18.625863087133425
504,504,18.529599588438007
505,505,18.23705609121832
506,506,18.513013577774657
507,507,18.437270387996115
508,508,18.289910307126682
509,509,18.464643093001175
510,510,18.475007236785043
511,511,18.632042367980258
512,512,18.773217314859803
513,513,18.859669230862938
514,514,19.047292585248268
515,515,19.427236996325554
516,516,19.707230614424372
517,517,19.552610199498677
518,518,19.69365735192459
519,519,19.892471694820212
520,520,19.92443493654146
521,521,20.047973809723707
522,522,19.858033886633862
523,523,19.78722742648464
524,524,19.68298810659073
525,525,19.690692470512122
526,526,19.84918497764274
527,527,19.7889676934356
528,528,19.727848938332222
529,529,19.581760352760018
530,530,19.430921344292337
531,531,19.022710637923044
532,532,19.051648488788118
533,533,18.964832993997074
534,534,18.809671612519796
535,535,18.677592168142127
536,536,18.942388575446262
537,537,18.522231523761704
538,538,18.426178651504742
539,539,18.535534187178392
540,540,18.3390201661823
541,541,18.309253023383366
542,542,18.204338646171518
543,543,18.1637629423743
544,544,18.16034757152509
545,545,18.216626603636655
546,546,18.050269510971127
547,547,17.627838671862275
548,548,17.54480448833696
549,549,17.66243602786928
550,550,17.821734593095506
551,551,17.53756719942037
552,552,17.87569976747242
553,553,17.827905655629582
554,554,17.797348199460878
555,555,17.642074971232482
556,556,17.83307021307147
557,557,17.90132519155877
558,558,17.863358096722813
559,559,17.89319370216502
560,560,17.931600348676703
561,561,18.303837312063884
562,562,18.10193211214306
563,563,18.344128993823617
564,564,18.085855827026688
565,565,18.267881937314478
566,566,18.758433409375794
567,567,18.950437169849575
568,568,18.896882065837733
569,569,19.257024305887644
570,570,18.920937843637688
571,571,18.737491797210524
572,572,18.681768230538903
573,573,18.861466301229964
574,574,18.630357924256582
575,575,18.59283612674041
576,576,18.602607999919837
577,577,18.93141994088188
578,578,19.07031824287932
579,579,18.99686651809475
580,580,18.927381704249
581,581,19.002948263115158
582,582,19.113115438300703
583,583,19.149292269737792
584,584,19.155226122614067
585,585,19.1834142825211
586,586,19.05960663763741
587,587,19.07540032356503
588,588,19.029611941051467
589,589,18.98760775861667
590,590,18.924267810800288
591,591,18.910063928944677
592,592,19.02813253495305
593,593,18.76038441548281
594,594,18.78302257258743
595,595,18.799437119177195
596,596,18.753347439180494
597,597,18.580024568772874
598,598,18.960097791898143
599,599,18.8317091104223
600,600,18.940960586432414
601,601,19.031446605243538
602,602,18.866765506739196
603,603,18.738970251604528
604,604,18.838687992337622
605,605,18.746386016427127
606,606,18.647469211911737
607,607,18.419075439112653
608,608,18.637848205306078
609,609,18.42951401921054
610,610,18.496745147454035
611,611,18.560421758270536
612,612,18.792277660514085
613,613,19.015605264578262
614,614,19.07145492201284
615,615,19.035858288492438
616,616,19.325358914640596
617,617,19.443589116547596
618,618,19.381696878973884
619,619,19.644973086184223
620,620,19.898313298760716
621,621,19.63530850947001
622,622,19.32464193944273
623,623,19.323039201187925
624,624,19.393064600892515
625,625,19.860112623631863
626,626,20.172938581889085
627,627,20.542508024331305
628,628,20.899591889489887
629,629,20.729048946936352
630,630,20.575848660979315
631,631,20.58399953454993
632,632,21.038661444653314
633,633,21.014738762954742
634,634,20.83455730634432
635,635,20.69705399837764
636,636,20.947752609488113
637,637,21.294349531198854
638,638,21.476532673872246
639,639,21.675626781405573
640,640,21.347964114863252
641,641,20.782770510053098
642,642,20.518116073806596
643,643,20.246606790709386
644,644,20.20828343962459
645,645,20.14227649909086
646,646,20.01411300505991
647,647,20.3910977760125
648,648,20.661019398623516
649,649,20.723491528835954
650,650,20.543670645065802
651,651,20.825568260477677
652,652,20.826033349501625
653,653,20.509820037034235
654,654,20.899357516741212
655,655,21.265957686822695
656,656,21.243545394331186
657,657,21.132283979680295
658,658,21.376559471522754
659,659,21.16549094818271
660,660,21.103561388559054
661,661,20.925888125478384
662,662,20.921975681946883
663,663,20.897367398522064
664,664,20.827588637248574
665,665,20.667304586246566
666,666,21.411582716279103
667,667,21.46407375583623
668,668,21.741446756350545
669,669,21.741591191549528
670,670,21.81002113359749
671,671,21.49728346041473
672,672,21.43794768230506
673,673,20.931926799252594
674,674,21.319171923462275
675,675,21.28075210540723
676,676,21.421655059390464
677,677,21.27816711480807
678,678,21.384083541666282
679,679,21.82009426884288
680,680,21.726925067770214
681,681,21.867545818875563
682,682,22.207824500092787
683,683,22.23737431138642
684,684,22.303072544064435
685,685,22.517596544328306
686,686,22.70331132788173
687,687,22.604110328752142
688,688,22.57291122388195
689,689,22.708764652783376
690,690,22.368191231339168
691,691,22.58271793582988
692,692,22.675269480728662
693,693,22.70895653205385
694,694,22.822377725364603
695,695,23.149510639740125
696,696,23.235108342544628
697,697,23.27559597598613
698,698,23.213510140211206
699,699,22.705897865241855
700,700,22.511636896005722
701,701,22.5937580594834
702,702,22.385139071618344
703,703,22.788387741716146
704,704,22.65983365097113
705,705,22.710684100571484
706,706,22.705736870383177
707,707,22.322740856812416
708,708,22.28604648022711
709,709,22.205181144185936
710,710,22.011519424447563
711,711,22.004131750834702
712,712,22.02803211447798
713,713,21.99979496910407
714,714,22.240868636218654
715,715,22.448153539332413
716,716,22.82125799921988
717,717,22.517499812234856
718,718,22.51075676471724
719,719,22.377342255973264
720,720,22.526024977242987
721,721,22.141027555829837
722,722,22.59860905001245
723,723,22.42292246430358
724,724,21.994176498268992
725,725,21.858865448197033
726,726,21.63914079266675
727,727,22.035482535482174
728,728,21.50761389937422
729,729,21.406525750728576
730,730,21.548424810095334
731,731,21.620651777058516
732,732,21.602766631370468
733,733,21.922279706390615
734,734,21.978490099266576
735,735,21.517830777702567
736,736,21.368117709057675
737,737,21.120424064976113
738,738,20.867919125623438
739,739,20.912562751324643
740,740,20.884612672649755
741,741,20.815210743755028
742,742,21.231203350834807
743,743,21.383772873660124
744,744,21.764700546143604
745,745,21.710558065199002
746,746,21.433554059001032
747,747,21.76464076103847
748,748,21.453782543202983
749,749,21.18487340315785
750,750,21.595005933397854
751,751,21.482131879123788
752,752,21.549095898626465
753,753,21.332107479558417
754,754,20.993376664233725
755,755,20.51322823502072
756,756,20.53514994791941
757,757,21.165771873313986
758,758,21.106703549604543
759,759,21.20145893980668
760,760,21.25695619872541
761,761,20.982427712395825
762,762,21.06192951520414
763,763,21.067948738304192
764,764,21.11187680057755
765,765,21.105159156316923
766,766,21.166650162428084
767,767,21.08234877431383
768,768,20.856971159782276
769,769,20.76316502360479
770,770,20.540695367257978
771,771,20.52049486648792
772,772,20.437999524010333
773,773,20.40416546061669
774,774,20.598805853418526
775,775,20.461956114825917
776,776,20.594547579739572
777,777,20.3464301363827
778,778,20.43383721816529
779,779,20.288133922280135
780,780,20.3669392367564
781,781,20.55293648547296
782,782,20.65962433229853
783,783,20.5932409258453
784,784,20.347694410197168
785,785,20.104014384030034
786,786,19.91293672295041
787,787,20.059179507149494
788,788,20.227648961280323
789,789,20.332259155420434
790,790,20.20867761392237
791,791,20.47150933882265
792,792,20.50895646344938
793,793,20.455266217040094
794,794,20.201319746988347
795,795,19.86326155265547
796,796,20.244372799228106
797,797,20.59647400107709
798,798,20.613820230228118
799,799,20.62135247163595
800,800,20.704936338652782
801,801,20.795963401594168
802,802,21.006365781102048
803,803,20.80572116732774
804,804,20.85155022265071
805,805,20.741354108165446
806,806,20.503649497541346
807,807,20.445870952869555
808,808,20.19010859176387
809,809,20.03505538727949
810,810,19.849040878451515
811,811,20.241644599662923
812,812,19.79862967153163
813,813,19.827711034933223
814,814,19.68690953711526
815,815,19.764042087684544
816,816,19.744775499800795
817,817,19.693500624952918
818,818,20.056971698564855
819,819,20.301308423704224
820,820,20.462432483166033
821,821,20.20769126356921
822,822,19.982416486938018
823,823,20.18909365290264
824,824,20.292479587777972
825,825,20.318440458299026
826,826,20.213617343891602
827,827,20.06254699808047
828,828,19.816176636418955
829,829,19.779736471043297
830,830,19.693798421285898
831,831,19.72246503886733
832,832,19.426675451955205
833,833,19.53740822409072
834,834,19.518977635327566
835,835,19.472284933293945
836,836,19.400297667603954
837,837,19.58177684909334
838,838,19.36304776153591
839,839,19.351760062649216
840,840,19.28578466777852
841,841,19.162515556590776
842,842,19.139849226665373
843,843,19.346678525221847
844,844,19.189501002799183
845,845,18.98084069899615
846,846,19.331065372852525
847,847,19.13981552783553
848,848,19.180918771269916
849,849,19.139241088200873
850,850,18.917500680119122
851,851,18.993219176391896
852,852,19.04304716325753
853,853,18.87050478684632
854,854,18.916173323784037
855,855,18.954140070956342
856,856,19.088570867693402
857,857,19.029852194243688
858,858,19.31017595359146
859,859,18.9359047722261
860,860,18.906223382954504
861,861,19.075737232759536
862,862,19.2615414755199
863,863,19.376055007650216
864,864,18.996650338690095
865,865,19.039522815837163
866,866,18.907918477411922
867,867,19.098337398218305
868,868,18.764738446546453
869,869,18.93424686565827
870,870,19.150299721240426
871,871,19.06901186232058
872,872,19.043784174013847
873,873,18.96651795114952
874,874,19.12303341116724
875,875,19.02354573521687
876,876,18.930908984257687
877,877,18.927586940206357
878,878,18.959744779374503
879,879,18.863265057571194
880,880,18.540956009212923
881,881,18.99354901001832
882,882,18.904053486740143
883,883,18.88259042271589
884,884,18.978346230294417
885,885,19.29382966150084
886,886,19.455270294724436
887,887,19.615433136841517
888,888,19.6720854985546
889,889,19.252658534002027
890,890,19.275640001881197
891,891,19.661179064812732
892,892,19.692516274176658
893,893,19.694553730124035
894,894,19.514148327187495
895,895,19.567981778334683
896,896,19.93105919847191
897,897,19.768124562032966
898,898,19.982221423992996
899,899,20.095307994498356
900,900,19.933663292885864
901,901,20.015446076237396
902,902,20.271799101249105
903,903,20.43839421426221
904,904,20.632505979455207
905,905,20.334090652566985
906,906,20.394128350311945
907,907,20.28299329355269
908,908,20.22500731613715
909,909,20.237512465459343
910,910,19.989716672681073
911,911,19.818749677712468
912,912,19.942392938929114
913,913,19.970623198138473
914,914,20.083510394229023
915,915,19.883788208952435
916,916,19.597142605792317
917,917,19.41395862103144
918,918,19.486159132904444
919,919,19.428244812364632
920,920,19.308159880313454
921,921,19.50114974666913
922,922,19.594861889974776
923,923,19.55076664788665
924,924,19.576162482121624
925,925,19.837291995465808
926,926,19.777542473802985
927,927,19.331536312102216
928,928,19.484115043307018
929,929,19.67168804132219
930,930,19.545114144797076
931,931,19.379994630597416
932,932,19.189047861189586
933,933,19.567123572498296
934,934,19.87935916643366
935,935,19.758181913127768
936,936,19.656270263386208
937,937,19.99092314495505
938,938,19.909573489186734
939,939,20.042549337463836
940,940,19.80714960723529
941,941,19.658108677527014
942,942,19.78192286380342
943,943,20.144246324489828
944,944,20.406977252693483
945,945,20.56771024899696
946,946,20.271006743855878
947,947,20.244949055628496
948,948,20.271866921726705
949,949,20.461981928350152
950,950,20.645752200055128
951,951,20.644866144760847
952,952,20.683773735442934
953,953,20.851073011646072
954,954,20.676497340259136
955,955,20.537672074755495
956,956,20.42661295208398
957,957,20.60299991293225
958,958,20.663556250135546
959,959,20.914686311010342
960,960,20.715086758500473
961,961,20.494895798139556
962,962,20.698057295605125
963,963,20.81478150579529
964,964,20.62907932078206
965,965,20.60266185442833
966,966,20.413372672093413
967,967,20.411206587998347
968,968,20.58551646640335
969,969,20.48785512814703
970,970,20.48143066632755
971,971,20.406167035424236
972,972,20.225046790484836
973,973,20.57671201183787
974,974,20.455316243631888
975,975,20.31618506147715
976,976,19.901692033235918
977,977,20.02949540384823
978,978,20.28453434127946
979,979,20.346183862987584
980,980,20.08190718978762
981,981,20.31263126438162
982,982,20.61963326050981
983,983,20.619510557281878
984,984,20.205435172086013
985,985,20.343941433626433
986,986,20.413677640057497
987,987,20.38941931757998
988,988,20.513012599616005
989,989,20.58304952001191
990,990,20.08256950633135
991,991,19.893052904651
992,992,19.607536578626895
993,993,19.51053843447388
994,994,19.721294346149485
995,995,19.699372120018925
996,996,19.795268678626663
997,997,19.86680370056652
998,998,19.442635693200163
999,999,19.325768280752733
1000,1000,19.156329772727847
1001,1001,19.143427651409034
1002,1002,18.921426131646907
1003,1003,18.844857603925533
1004,1004,18.664385943786677
1005,1005,18.90439606953377
1006,1006,18.90385914398422
1007,1007,18.716678797249156
1008,1008,18.528295221049113
1009,1009,18.701095222755253
1010,1010,18.70459140606221
1011,1011,18.49305149516646
1012,1012,18.801345411564174
1013,1013,18.823981510145007
1014,1014,18.99692240649578
1015,1015,18.677370330253286
1016,1016,18.975996078473955
1017,1017,18.55343709625678
1018,1018,18.39962772147961
1019,1019,18.42982088276155
1020,1020,18.273109240367916
1021,1021,18.003848160845745
1022,1022,18.177379262416622
1023,1023,18.300722848271914
1024,1024,18.267242042275434
1025,1025,17.97961656159761
1026,1026,18.134990522783237
1027,1027,18.197207154474977
1028,1028,18.225474131245
1029,1029,18.14846420225156
1030,1030,18.04413049143477
1031,1031,17.927424202088893
1032,1032,18.052369883757347
1033,1033,17.812937220568255
1034,1034,17.81097010857237
1035,1035,17.867790364623552
1036,1036,18.14141987351346
1037,1037,18.46598593884789
1038,1038,18.48593449919077
1039,1039,18.458603489072605
1040,1040,18.487323879561774
1041,1041,18.47780538872886
1042,1042,18.249210989853424
1043,1043,18.09187416939903
1044,1044,18.017092583008196
1045,1045,17.953873621764753
1046,1046,17.887758081605778
1047,1047,17.791694617579214
1048,1048,18.085991695784607
1049,1049,18.024821841472924
1050,1050,17.679327966717242
1051,1051,17.608156340364882
1052,1052,17.68191451446854
1053,1053,17.792656484373282
1054,1054,17.504054830733345
1055,1055,17.51075064564265
1056,1056,17.506845450318266
1057,1057,17.51232001304914
1058,1058,17.413851547219767
1059,1059,17.36015772219201
1060,1060,17.0845184505555
1061,1061,16.892271065958663
1062,1062,16.61184541999518
1063,1063,16.562042803374098
1064,1064,16.5623558813133
1065,1065,16.631840730985292
1066,1066,16.794772138498335
1067,1067,17.092599056909926
1068,1068,17.26830704436255
1069,1069,17.093675796620253
1070,1070,17.04068696045776
1071,1071,17.25784767941848
1072,1072,17.186094901590042
1073,1073,17.06212173588662
1074,1074,16.96593390620482
1075,1075,16.942370887795075
1076,1076,17.01793686686509
1077,1077,16.750750911907236
1078,1078,16.59192241092813
1079,1079,16.584559083210777
1080,1080,16.42429667351458
1081,1081,16.426035847291843
1082,1082,16.356220931164284
1083,1083,16.22316812753839
1084,1084,16.141455434187534
1085,1085,16.251005897948723
1086,1086,16.293116091740362
1087,1087,16.10935938630515
1088,1088,16.275638193815492
1089,1089,16.387456390242487
1090,1090,16.278383995671298
1091,1091,16.402915976746872
1092,1092,16.336611852590924
1093,1093,16.174368632065352
1094,1094,16.352267577431718
1095,1095,16.16284900276965
1096,1096,16.065597215373835
1097,1097,15.95027023481106
1098,1098,15.973975575115418
1099,1099,15.948069800112176
1100,1100,16.02058644756148
1101,1101,15.932625738691872
1102,1102,15.989619133675
1103,1103,16.13690196287202
1104,1104,16.100384876488604
1105,1105,16.082940320998
1106,1106,16.11641676658683
1107,1107,16.155216674803366
1108,1108,16.13788552090443
1109,1109,16.007577624504602
1110,1110,15.905605289492183
1111,1111,15.965141682239297
1112,1112,16.08553141515381
1113,1113,16.093811668942973
1114,1114,16.226192691052255
1115,1115,16.242914090383156
1116,1116,16.234588129775442
1117,1117,15.952783702691258
1118,1118,16.02085965307422
1119,1119,16.11907323607749
1120,1120,16.236618041239772
1121,1121,16.217028966652048
1122,1122,16.22540955595919
1123,1123,16.240142236935483
1124,1124,16.318404279960923
1125,1125,16.55675008279021
1126,1126,16.468262965576745
1127,1127,16.556560781682236
1128,1128,16.693435101408927
1129,1129,16.77882694159
1130,1130,16.692069665405555
1131,1131,16.90031985680545
1132,1132,16.59028744438397
1133,1133,16.424866730098326
1134,1134,16.327015338867778
1135,1135,16.323234830888183
1136,1136,16.199887262139907
1137,1137,16.192839963928765
1138,1138,16.39004695096829
1139,1139,16.48167774044381
1140,1140,16.496639703355022
1141,1141,16.74808746640811
